GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
F,N,N,-0.9478260869565217,Working,Secondary / secondary special,Married,House / apartment,-0.45768770445128365,0.0,Approved
F,N,Y,1.3565217391304347,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.452245932384734,0.0,Approved
M,Y,Y,-0.7304347826086957,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4404966517865017,0.0,Approved
F,Y,Y,1.8782608695652174,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4382122715339662,0.0,Approved
M,Y,Y,1.008695652173913,Working,Higher education,Married,House / apartment,-0.4338035631484995,0.0,Approved
F,N,N,2.747826086956522,Working,Lower secondary,Single / not married,House / apartment,-0.44627307828495155,1.0,Approved
F,N,N,-0.9478260869565217,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43100992615176814,1.0,Approved
F,N,N,1.008695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.44289743358056777,0.0,Approved
F,Y,N,1.4434782608695653,State servant,Secondary / secondary special,Married,House / apartment,-0.5161649288776555,0.0,Approved
M,N,Y,0.7913043478260869,State servant,Higher education,Married,House / apartment,-0.4548722421655153,1.0,Approved
M,N,Y,-0.9043478260869565,State servant,Higher education,Married,House / apartment,-0.47032454680368574,2.0,Approved
F,N,Y,-0.8173913043478261,Working,Secondary / secondary special,Separated,House / apartment,-0.4532426205840887,-1.0,Approved
F,Y,Y,0.05217391304347826,State servant,Secondary / secondary special,Married,House / apartment,-0.4322612427232207,1.0,Approved
F,Y,Y,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45291524124853416,1.0,Approved
M,N,Y,-0.2956521739130435,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,0.3565217391304348,Commercial associate,Higher education,Married,With parents,-0.4325304212880099,1.0,Approved
M,N,Y,1.2260869565217392,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4309444502846572,-1.0,Approved
F,N,Y,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.48774112745518294,1.0,Approved
F,N,N,1.4434782608695653,Working,Secondary / secondary special,Married,House / apartment,-0.4807206594816262,2.0,Approved
M,Y,Y,2.3130434782608695,Working,Secondary / secondary special,Married,House / apartment,-0.4432902887832331,1.0,Approved
F,N,N,0.5739130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.3130434782608696,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Married,Municipal apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.43133003039097695,2.0,Approved
F,N,Y,0.008695652173913044,Working,Secondary / secondary special,Married,House / apartment,-0.4455528437467317,0.0,Approved
F,N,N,-0.8913043478260869,Working,Secondary / secondary special,Married,House / apartment,-0.44138421354067164,0.0,Approved
M,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43990736898250377,1.0,Approved
F,N,Y,-0.6,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
M,Y,N,-0.8608695652173913,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4358187648362458,-1.0,Approved
M,N,N,0.5739130434782609,Working,Secondary / secondary special,Married,With parents,-0.4389616064575686,1.0,Approved
F,N,N,-0.3826086956521739,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-0.4341745930621279,-1.0,Approved
F,N,N,0.4434782608695652,Working,Secondary / secondary special,Married,House / apartment,-0.44772809755408244,0.0,Approved
F,N,N,-0.0782608695652174,Working,Higher education,Married,House / apartment,-0.48313599146838354,0.0,Approved
M,Y,Y,-0.5130434782608696,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44062760352072355,-1.0,Approved
F,Y,Y,0.5739130434782609,Commercial associate,Higher education,Married,House / apartment,-0.4364225978329352,0.0,Approved
M,Y,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,2.3130434782608695,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4535918252086801,-1.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4429483592549874,0.0,Approved
M,N,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.43845962480971845,0.0,Approved
F,N,N,0.7913043478260869,Working,Secondary / secondary special,Single / not married,Municipal apartment,-0.44287560829153083,-1.0,Approved
F,N,N,1.008695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.44072217977321704,0.0,Approved
M,Y,Y,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.43100992615176814,0.0,Approved
F,Y,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4312281790421378,2.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Higher education,Married,House / apartment,2.227877736065395,1.0,Approved
F,N,Y,-0.9478260869565217,Working,Secondary / secondary special,Married,House / apartment,-0.4327122986966513,0.0,Approved
M,N,N,-0.2956521739130435,Working,Higher education,Single / not married,House / apartment,-0.4429047086769134,0.0,Approved
M,Y,N,0.26956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.44777902322850205,2.0,Approved
M,Y,N,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.45839338879681213,1.0,Approved
F,Y,Y,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.44150789017854775,1.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.45096551542789876,0.0,Approved
F,N,Y,0.1391304347826087,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,N,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.45479949120205876,3.0,Approved
F,N,N,0.7913043478260869,Working,Secondary / secondary special,Separated,House / apartment,-0.43066072152717666,-1.0,Approved
M,Y,Y,1.8782608695652174,Commercial associate,Incomplete higher,Married,House / apartment,-0.4327704994674166,0.0,Approved
M,N,Y,0.26956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43974731686289936,2.0,Approved
F,N,N,-0.9478260869565217,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,1.3565217391304347,State servant,Secondary / secondary special,Married,House / apartment,-0.49247721517620413,0.0,Approved
F,N,N,-0.12173913043478261,Working,Secondary / secondary special,Separated,House / apartment,-0.4436904190822441,-1.0,Approved
F,N,Y,0.05217391304347826,Working,Higher education,Single / not married,House / apartment,-0.43754296267016596,-1.0,Approved
M,N,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.45501774409242846,3.0,Approved
F,N,N,1.8782608695652174,State servant,Incomplete higher,Married,House / apartment,-0.45101644110231837,0.0,Approved
F,N,N,-0.0782608695652174,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.5075657649970917,0.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Incomplete higher,Separated,House / apartment,2.227877736065395,-1.0,Approved
M,N,N,1.2260869565217392,Working,Higher education,Married,House / apartment,-0.4749369578868307,1.0,Approved
F,N,Y,1.4434782608695653,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4604958916407063,0.0,Approved
M,Y,N,0.1391304347826087,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44040207553400823,-1.0,Approved
F,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.42994776208530255,2.0,Approved
F,N,Y,1.2260869565217392,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4797166961859259,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4424463776071372,-1.0,Approved
M,Y,N,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.4521659063249318,0.0,Approved
M,Y,N,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4573093994413096,2.0,Approved
M,N,N,-0.2956521739130435,Commercial associate,Higher education,Married,House / apartment,-0.44256277914866765,0.0,Approved
F,N,Y,1.2260869565217392,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4412969123845238,0.0,Approved
F,N,Y,1.0521739130434782,Working,Higher education,Married,House / apartment,-0.4624747178467244,2.0,Approved
F,N,N,0.5739130434782609,Working,Higher education,Married,House / apartment,-0.4350112291418781,1.0,Approved
M,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.44647678098262983,0.0,Approved
F,N,Y,0.5739130434782609,State servant,Incomplete higher,Civil marriage,House / apartment,-0.45527237246452634,1.0,Approved
F,N,Y,1.8782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,-0.3826086956521739,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44638947982648197,0.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.43495302837111294,0.0,Approved
F,Y,Y,-1.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4460257250091993,0.0,Approved
F,N,N,-0.8608695652173913,Working,Secondary / secondary special,Married,Municipal apartment,-0.5126074067646305,0.0,Approved
M,Y,Y,0.7913043478260869,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43229761820494894,-1.0,Approved
M,N,N,-0.5130434782608696,Working,Secondary / secondary special,Separated,House / apartment,-0.434698399999015,0.0,Approved
F,N,Y,-0.8173913043478261,Working,Higher education,Married,House / apartment,-0.4725871017671843,2.0,Approved
F,N,Y,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.432675923214923,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4321011906036163,-1.0,Approved
F,N,N,-0.6434782608695652,Working,Secondary / secondary special,Married,House / apartment,-0.44730614196603447,0.0,Approved
F,N,Y,-0.9478260869565217,State servant,Secondary / secondary special,Married,House / apartment,-0.45617448441138747,0.0,Approved
F,Y,Y,0.2320826309823562,Working,Secondary / secondary special,Married,House / apartment,-0.4442215011154769,0.0,Approved
M,N,Y,0.3565217391304348,Commercial associate,Higher education,Married,House / apartment,-0.43517855635782826,0.0,Approved
M,Y,Y,-1.0347826086956522,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4555415510293155,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44715336494277574,-1.0,Approved
F,N,N,-0.2956521739130435,Working,Higher education,Married,With parents,-0.4846928620863536,2.0,Approved
M,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.43708463160038974,1.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,-0.20869565217391303,Working,Secondary / secondary special,Married,House / apartment,-0.437353810165179,1.0,Approved
M,Y,Y,-0.5130434782608696,Working,Higher education,Married,House / apartment,-0.4496414478929896,0.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4339708903644495,0.0,Approved
M,Y,Y,-0.8173913043478261,Commercial associate,Secondary / secondary special,Married,Rented apartment,-0.4486083842119067,0.0,Approved
F,Y,Y,0.26956521739130435,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.43974731686289936,0.0,Approved
F,N,Y,-0.20869565217391303,Working,Higher education,Married,House / apartment,-0.45842976427854043,0.0,Approved
F,N,Y,1.2260869565217392,Working,Higher education,Married,House / apartment,-0.44535641614539906,1.0,Approved
M,N,N,-0.0782608695652174,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4687458508966787,1.0,Approved
F,N,Y,1.4434782608695653,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,-0.2956521739130435,Commercial associate,Higher education,Single / not married,House / apartment,-0.4560726330625483,-1.0,Approved
M,Y,Y,0.3565217391304348,State servant,Higher education,Married,House / apartment,-0.4650719272421231,1.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.5125855814755935,0.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4702008701658096,0.0,Approved
F,N,Y,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.434509247494028,2.0,Approved
F,Y,N,1.008695652173913,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.8608695652173913,Commercial associate,Higher education,Married,House / apartment,-0.43996556975326895,1.0,Approved
F,N,Y,1.2260869565217392,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4391871344442839,0.0,Approved
M,Y,Y,2.3130434782608695,Working,Secondary / secondary special,Married,House / apartment,-0.43157738366672915,1.0,Approved
F,Y,Y,0.26956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4420535224044718,1.0,Approved
F,N,Y,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.47171409020570576,0.0,Approved
F,N,Y,-0.48695652173913045,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,N,Y,-1.0565217391304347,Working,Secondary / secondary special,Married,House / apartment,-0.44150061508220206,1.0,Approved
F,Y,N,0.1391304347826087,Working,Incomplete higher,Single / not married,House / apartment,-0.4516930250624643,-1.0,Approved
M,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4515693484245881,-1.0,Approved
M,N,Y,0.3565217391304348,State servant,Secondary / secondary special,Separated,Co-op apartment,-0.4928627952825238,-1.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,0.3565217391304348,Working,Higher education,Married,House / apartment,-0.43066072152717666,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Separated,Municipal apartment,-0.43384721372657337,0.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,0.3167772772553754,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,-0.7739130434782608,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43934718656388827,-1.0,Approved
M,Y,N,1.008695652173913,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4315410081850009,-1.0,Approved
M,Y,Y,-0.0782608695652174,Commercial associate,Higher education,Single / not married,House / apartment,-0.4360806683046894,-1.0,Approved
F,N,Y,1.8782608695652174,State servant,Secondary / secondary special,Single / not married,House / apartment,-0.4688549773418635,-1.0,Approved
F,N,Y,-0.7304347826086957,Commercial associate,Higher education,Married,House / apartment,-0.430886249513892,0.0,Approved
M,Y,N,-0.7304347826086957,State servant,Higher education,Married,With parents,-0.4404966517865017,2.0,Approved
F,Y,N,-0.2956521739130435,Working,Secondary / secondary special,Married,With parents,-0.45254421133490585,0.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Widow,House / apartment,-0.44426515169355085,-1.0,Approved
F,Y,Y,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4380158439326335,0.0,Approved
M,N,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.44001649542768856,1.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,N,0.3565217391304348,Working,Higher education,Single / not married,House / apartment,-0.4691896317737636,-1.0,Approved
M,N,Y,0.5739130434782609,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.43442194633788017,0.0,Approved
F,N,Y,-0.5565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.5229307684791143,0.0,Approved
F,Y,N,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.43095172538100285,0.0,Approved
F,Y,Y,0.1391304347826087,Working,Lower secondary,Married,House / apartment,-0.43382538843753643,0.0,Approved
M,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,Rented apartment,-0.4683893711757416,-1.0,Approved
M,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4811571652623655,0.0,Approved
M,N,N,-0.7304347826086957,Working,Higher education,Married,House / apartment,-0.4327122986966513,1.0,Approved
F,Y,N,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4784872049035102,0.0,Approved
M,Y,Y,-0.6,State servant,Higher education,Married,House / apartment,-0.44570562076999043,1.0,Approved
F,N,Y,-0.9043478260869565,Working,Higher education,Single / not married,House / apartment,-0.43754296267016596,-1.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,3.1826086956521737,Working,Secondary / secondary special,Married,House / apartment,-0.46818566847806325,0.0,Approved
M,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4553014728499089,-1.0,Approved
F,N,Y,1.8782608695652174,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.44705878869028226,-1.0,Approved
M,N,Y,-0.2956521739130435,State servant,Higher education,Married,House / apartment,-0.43049339431122663,0.0,Approved
F,N,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.474595028358585,0.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Separated,House / apartment,-0.4595719544048082,-1.0,Approved
F,Y,N,-0.8173913043478261,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.47788337190682084,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Higher education,Married,With parents,-0.4353022329957043,0.0,Approved
F,N,Y,2.747826086956522,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-0.4440250735141443,0.0,Approved
F,N,Y,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4357751142581719,0.0,Approved
F,N,Y,0.5739130434782609,Working,Incomplete higher,Civil marriage,House / apartment,-0.4420389722117805,0.0,Approved
F,N,Y,0.3565217391304348,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4734964888103912,1.0,Approved
M,N,N,0.3565217391304348,Working,Higher education,Single / not married,House / apartment,-0.4422062994277306,-1.0,Approved
M,Y,Y,-0.6739130434782609,Working,Secondary / secondary special,Single / not married,House / apartment,-0.430675271719868,-1.0,Approved
F,N,Y,-0.5130434782608696,Working,Incomplete higher,Single / not married,House / apartment,-0.48232118067767027,-1.0,Approved
F,N,Y,-0.3826086956521739,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,-0.6434782608695652,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-0.43429099460365833,1.0,Approved
F,Y,Y,-0.5130434782608696,State servant,Secondary / secondary special,Married,House / apartment,-0.4381758960522379,2.0,Approved
F,N,N,0.1391304347826087,Commercial associate,Higher education,Married,House / apartment,-0.4345892735538302,1.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,N,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4527915646106581,0.0,Approved
F,N,N,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.4300059628560678,0.0,Approved
F,Y,N,0.1391304347826087,Working,Higher education,Civil marriage,House / apartment,-0.4364298729292808,1.0,Approved
M,Y,Y,-0.2956521739130435,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-0.454435736384776,1.0,Approved
F,N,Y,1.4434782608695653,Working,Higher education,Married,House / apartment,-0.4326468228295404,0.0,Approved
F,N,N,2.139130434782609,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-1.1652173913043478,Working,Secondary / secondary special,Married,House / apartment,-0.45617448441138747,1.0,Approved
M,N,Y,0.19130434782608696,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.46897865397973965,1.0,Approved
F,N,Y,-0.8608695652173913,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.5739130434782609,State servant,Secondary / secondary special,Single / not married,House / apartment,-0.523949281967506,-1.0,Approved
F,N,N,-0.3826086956521739,Working,Secondary / secondary special,Married,House / apartment,-0.4693642340860594,0.0,Approved
F,N,N,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.477606918245686,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4692260072554919,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4309080748029289,0.0,Approved
M,Y,N,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.43022421574643743,2.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,1.008695652173913,State servant,Secondary / secondary special,Civil marriage,House / apartment,-0.49303012249847383,1.0,Approved
M,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,Y,Y,-0.6,Working,Lower secondary,Married,House / apartment,-0.43558596175318487,1.0,Approved
F,N,Y,-0.3391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4854494721063017,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4670580285444868,0.0,Approved
M,Y,Y,-0.5130434782608696,Commercial associate,Higher education,Civil marriage,House / apartment,-0.43375991257042557,0.0,Approved
F,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4520204043980187,0.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,-0.9478260869565217,State servant,Higher education,Married,With parents,-0.4413187376735607,0.0,Approved
F,Y,Y,0.22608695652173913,State servant,Secondary / secondary special,Married,House / apartment,-0.4878211535149852,1.0,Approved
F,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.47934566627229747,2.0,Approved
F,N,N,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,-0.2956521739130435,Commercial associate,Higher education,Married,House / apartment,-0.44874661104247415,2.0,Approved
F,Y,Y,0.008695652173913044,Working,Higher education,Married,House / apartment,-0.43235581897571423,1.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.43495302837111294,0.0,Approved
F,N,N,1.6608695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.44289743358056777,0.0,Approved
F,N,N,-0.7304347826086957,Commercial associate,Higher education,Married,With parents,-0.4323048933012947,0.0,Approved
M,Y,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.437099181793081,-1.0,Approved
F,N,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.47120483346150993,0.0,Approved
F,Y,Y,0.1391304347826087,Commercial associate,Higher education,Married,House / apartment,-0.4429119837732591,0.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4417188679725717,2.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.4496414478929896,0.0,Approved
F,N,N,-0.2956521739130435,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
M,Y,N,0.2320826309823562,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4435740175407137,0.0,Approved
M,N,Y,-0.3826086956521739,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-0.44092588247089537,-1.0,Approved
F,N,Y,0.7913043478260869,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.1826086956521739,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4408167560257105,0.0,Approved
F,Y,Y,0.0,Working,Secondary / secondary special,Married,House / apartment,-0.4821465783653745,0.0,Approved
M,Y,Y,1.4434782608695653,Working,Higher education,Married,House / apartment,-0.4331997301518101,1.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4625329186174896,0.0,Approved
F,N,N,-0.5130434782608696,Working,Secondary / secondary special,Widow,House / apartment,-0.4388524800123838,0.0,Approved
F,N,Y,0.3565217391304348,State servant,Secondary / secondary special,Married,House / apartment,-0.4475753205308237,1.0,Approved
M,N,Y,-0.9043478260869565,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.4721578710827907,-1.0,Approved
M,Y,N,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.470571900079438,2.0,Approved
M,Y,Y,2.1826086956521737,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Higher education,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,Y,Y,-0.0782608695652174,State servant,Secondary / secondary special,Married,House / apartment,-0.45389010415885195,1.0,Approved
F,Y,Y,-0.5130434782608696,Commercial associate,Incomplete higher,Married,House / apartment,-0.45799325849780115,0.0,Approved
F,N,Y,1.008695652173913,State servant,Higher education,Married,House / apartment,-0.45588348055756134,0.0,Approved
F,N,Y,1.008695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.4692260072554919,0.0,Approved
F,N,Y,0.7913043478260869,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2.227877736065395,1.0,Approved
F,Y,Y,1.8782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,0.22608695652173913,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.43054431998564624,0.0,Approved
F,N,Y,-0.0782608695652174,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4424027270290633,0.0,Approved
M,Y,Y,2.3130434782608695,Working,Secondary / secondary special,Married,House / apartment,-0.43851055048413806,0.0,Approved
F,Y,Y,-0.0782608695652174,Commercial associate,Higher education,Single / not married,House / apartment,-0.43757933815189426,-1.0,Approved
F,Y,Y,-0.3391304347826087,Working,Higher education,Married,House / apartment,-0.45799325849780115,0.0,Approved
F,N,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.7304347826086957,Working,Incomplete higher,Widow,House / apartment,-0.4431011362782461,-1.0,Approved
F,N,N,-0.9478260869565217,Pensioner,Secondary / secondary special,Separated,Municipal apartment,2.227877736065395,-1.0,Approved
