GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
F,N,Y,189000.0,Commercial associate,Higher education,Married,House / apartment,-2266,3,Approved
F,N,Y,202500.0,Commercial associate,Higher education,Married,House / apartment,-73,4,Approved
M,N,N,157500.0,Working,Higher education,Married,House / apartment,-3443,2,Approved
F,N,N,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2661,3,Approved
F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-286,2,Approved
F,Y,Y,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,3,Approved
F,N,Y,180000.0,Commercial associate,Higher education,Married,House / apartment,-523,2,Approved
F,N,Y,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,N,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-523,2,Approved
M,Y,Y,180000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,Y,N,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-978,2,Approved
F,N,Y,81000.0,Working,Secondary / secondary special,Married,House / apartment,-795,4,Approved
F,N,Y,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2351,4,Approved
F,N,Y,94500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1114,2,Approved
F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3760,2,Approved
M,Y,Y,450000.0,Working,Higher education,Married,House / apartment,-1327,3,Approved
F,N,Y,315000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,54000.0,Commercial associate,Higher education,Married,House / apartment,-3322,3,Approved
M,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-5145,2,Approved
M,Y,Y,157500.0,Working,Higher education,Single / not married,With parents,-663,1,Approved
F,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4119,3,Approved
F,N,N,225000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,365243,1,Approved
F,N,N,360000.0,Working,Secondary / secondary special,Married,House / apartment,-1719,2,Approved
F,N,Y,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-2052,1,Approved
F,Y,Y,292500.0,Working,Secondary / secondary special,Married,House / apartment,-3641,2,Approved
M,Y,Y,360000.0,Working,Incomplete higher,Married,House / apartment,-1678,4,Approved
M,Y,Y,225000.0,Working,Higher education,Married,Rented apartment,-481,2,Approved
F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,-4603,3,Approved
M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2484,2,Approved
F,N,N,270000.0,Working,Incomplete higher,Married,House / apartment,-1904,2,Approved
F,N,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-888,2,Approved
F,Y,Y,216000.0,Working,Higher education,Married,House / apartment,-393,3,Approved
F,Y,N,337500.0,Working,Higher education,Married,With parents,-1007,2,Approved
F,N,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10688,2,Approved
F,N,N,108000.0,State servant,Secondary / secondary special,Separated,House / apartment,-12332,1,Approved
F,Y,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1724,2,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3689,3,Approved
F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2228,2,Approved
M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8479,3,Approved
M,Y,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2180,2,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-1362,1,Approved
F,Y,Y,270000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,2,Approved
F,N,N,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1876,2,Approved
F,N,Y,135000.0,Working,Higher education,Married,House / apartment,-3503,2,Approved
M,Y,N,351000.0,Working,Higher education,Married,House / apartment,-2265,2,Approved
F,N,Y,202500.0,State servant,Higher education,Separated,House / apartment,-11389,1,Approved
M,N,Y,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4146,1,Approved
M,N,N,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-926,3,Approved
F,Y,Y,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5500,2,Approved
F,N,N,67500.0,Working,Higher education,Married,House / apartment,-5521,2,Approved
F,N,N,247500.0,Commercial associate,Higher education,Married,House / apartment,-1081,2,Approved
F,N,N,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-658,1,Approved
M,Y,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1649,2,Approved
F,N,N,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-3695,3,Approved
F,N,N,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,Y,315000.0,Working,Secondary / secondary special,Married,Rented apartment,-901,2,Approved
F,N,N,99000.0,Working,Higher education,Separated,House / apartment,-1526,1,Approved
M,Y,Y,351000.0,Working,Secondary / secondary special,Separated,House / apartment,-1751,1,Approved
F,Y,Y,175500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1253,3,Approved
M,Y,Y,306000.0,Working,Higher education,Married,House / apartment,-3663,3,Approved
M,Y,N,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3334,1,Approved
F,N,Y,58500.0,Working,Secondary / secondary special,Married,House / apartment,-3149,2,Approved
F,N,Y,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,N,189620.55230667387,Working,Secondary / secondary special,Married,House / apartment,-4491,3,Approved
F,Y,Y,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1375,3,Approved
F,N,Y,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,-1162,2,Approved
F,Y,Y,247500.0,Commercial associate,Higher education,Married,House / apartment,-183,3,Approved
F,Y,N,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-500,2,Approved
M,Y,Y,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-489,4,Approved
F,Y,Y,180000.0,Working,Higher education,Married,House / apartment,-2450,2,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1539,5,Approved
F,N,Y,121900.5,Working,Higher education,Married,House / apartment,-1556,2,Approved
F,Y,Y,112500.0,Working,Higher education,Married,House / apartment,-7095,2,Approved
M,Y,N,180000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-674,2,Approved
F,Y,Y,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2605,3,Approved
M,N,N,450000.0,Commercial associate,Higher education,Married,With parents,-5082,2,Approved
M,N,Y,225000.0,Working,Higher education,Married,House / apartment,-1999,3,Approved
F,N,Y,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-555,1,Approved
M,Y,Y,157500.0,Working,Incomplete higher,Married,House / apartment,-4599,2,Approved
F,Y,N,238500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-6488,3,Approved
M,N,Y,261000.0,Working,Secondary / secondary special,Single / not married,With parents,-1054,1,Approved
M,N,N,180000.0,Working,Secondary / secondary special,Married,With parents,-745,4,Approved
F,N,N,225000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
F,N,Y,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,N,Y,112500.0,Pensioner,Higher education,Single / not married,House / apartment,365243,1,Approved
M,Y,N,180000.0,Working,Higher education,Married,House / apartment,-2265,2,Approved
F,N,Y,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-412,5,Approved
M,Y,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3505,2,Approved
F,Y,N,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,N,Y,33750.0,Working,Higher education,Separated,House / apartment,-1585,2,Approved
M,Y,N,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1812,1,Approved
M,Y,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-6904,2,Approved
M,N,N,157500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-2530,2,Approved
M,Y,N,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1420,3,Approved
M,Y,Y,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-314,2,Approved
M,Y,Y,153000.0,Working,Secondary / secondary special,Married,House / apartment,-2441,2,Approved
M,Y,Y,180000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,Y,Y,180000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,N,N,121500.0,Working,Secondary / secondary special,Married,House / apartment,-11884,2,Approved
F,N,Y,112500.0,State servant,Higher education,Married,House / apartment,-4520,3,Approved
F,Y,N,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-460,2,Approved
F,N,N,360000.0,Working,Higher education,Single / not married,Office apartment,-3289,1,Approved
F,N,Y,116100.0,Working,Higher education,Married,House / apartment,-1495,2,Approved
M,Y,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1161,2,Approved
F,Y,N,450000.0,Working,Higher education,Married,House / apartment,-3504,2,Approved
M,N,Y,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3093,1,Approved
M,N,N,405000.0,Working,Higher education,Married,With parents,-2417,2,Approved
M,Y,Y,112500.0,Commercial associate,Higher education,Married,House / apartment,-1463,2,Approved
M,N,Y,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2554,3,Approved
M,Y,Y,202500.0,Pensioner,Lower secondary,Married,House / apartment,365243,2,Approved
F,N,N,297000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,315000.0,Working,Secondary / secondary special,Widow,With parents,-818,1,Approved
M,Y,Y,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-2537,3,Approved
M,N,Y,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,202500.0,Working,Incomplete higher,Married,House / apartment,-9359,3,Approved
M,Y,Y,360000.0,Working,Incomplete higher,Married,House / apartment,-1508,2,Approved
M,Y,Y,112500.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
F,Y,N,121500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-1344,1,Approved
F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10364,2,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
F,N,N,135000.0,Pensioner,Higher education,Single / not married,House / apartment,365243,1,Approved
F,Y,N,261000.0,Working,Higher education,Married,House / apartment,-2296,2,Approved
M,Y,N,121500.0,Working,Secondary / secondary special,Separated,With parents,-1626,3,Approved
F,Y,N,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-2142,1,Approved
M,N,Y,94500.0,Commercial associate,Higher education,Single / not married,House / apartment,-1928,1,Approved
F,N,Y,225000.0,State servant,Higher education,Married,House / apartment,-3163,2,Approved
F,N,Y,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2896,1,Approved
F,Y,Y,360000.0,Commercial associate,Higher education,Separated,House / apartment,-1185,1,Approved
F,N,N,157500.0,Working,Secondary / secondary special,Married,With parents,-1670,4,Approved
M,N,Y,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3670,2,Approved
F,N,Y,81000.0,Commercial associate,Higher education,Married,House / apartment,-1202,2,Approved
F,N,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,-4936,2,Approved
F,N,Y,315000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,-596,4,Approved
F,N,N,225000.0,State servant,Higher education,Married,House / apartment,-6648,2,Approved
F,N,Y,135000.0,Commercial associate,Higher education,Married,House / apartment,-2197,4,Approved
F,N,Y,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,2,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,Y,Y,40500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-747,2,Approved
F,Y,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1741,2,Approved
M,Y,Y,67500.0,Working,Secondary / secondary special,Married,With parents,-1615,2,Approved
F,N,Y,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-2052,1,Approved
M,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,Y,Y,180000.0,Working,Incomplete higher,Married,House / apartment,-1444,2,Approved
F,Y,Y,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2089,3,Approved
F,Y,Y,252000.0,Working,Higher education,Separated,House / apartment,-5981,2,Approved
F,N,Y,270000.0,Working,Secondary / secondary special,Married,With parents,-397,4,Approved
F,N,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-923,2,Approved
F,N,Y,270000.0,Working,Higher education,Single / not married,House / apartment,-2592,1,Approved
M,Y,N,162000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2234,2,Approved
F,Y,N,315000.0,Working,Higher education,Single / not married,House / apartment,-1618,2,Approved
M,Y,Y,202500.0,Working,Secondary / secondary special,Married,House / apartment,-825,3,Approved
F,Y,Y,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2822,1,Approved
M,Y,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-923,2,Approved
M,N,N,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-1600,1,Approved
F,N,N,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2558,1,Approved
F,Y,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,-991,3,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
F,N,Y,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2758,2,Approved
F,N,N,450000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,Y,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2988,2,Approved
F,N,N,270000.0,State servant,Secondary / secondary special,Married,Office apartment,-2904,4,Approved
M,Y,Y,90000.0,Working,Higher education,Married,House / apartment,-73,2,Approved
M,Y,Y,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3366,2,Approved
M,Y,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3377,2,Approved
F,N,Y,135000.0,Commercial associate,Higher education,Married,House / apartment,-3902,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3202,2,Approved
F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,-505,2,Approved
F,N,Y,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-671,2,Approved
M,N,Y,418500.0,Working,Secondary / secondary special,Married,House / apartment,-848,2,Approved
F,N,Y,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1953,2,Approved
F,N,N,135000.0,Commercial associate,Higher education,Married,House / apartment,-309,2,Approved
M,Y,Y,360000.0,Working,Higher education,Married,House / apartment,-552,3,Approved
F,Y,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1787,2,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,2,Approved
F,N,Y,225000.0,Working,Secondary / secondary special,Married,House / apartment,-2559,2,Approved
M,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2361,2,Approved
M,Y,Y,202500.0,Working,Higher education,Married,House / apartment,-3854,2,Approved
F,N,Y,315000.0,Working,Secondary / secondary special,Married,House / apartment,-1182,2,Approved
F,N,Y,315000.0,Working,Secondary / secondary special,Widow,House / apartment,-2384,1,Approved
F,Y,Y,112500.0,State servant,Higher education,Married,House / apartment,-8230,2,Approved
M,Y,N,83250.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,261000.0,Working,Higher education,Single / not married,Co-op apartment,-531,1,Approved
M,N,N,247500.0,Working,Higher education,Married,House / apartment,-2493,3,Approved
M,Y,Y,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2362,2,Approved
M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-962,1,Approved
M,N,Y,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-4034,2,Approved
F,N,N,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1619,3,Approved
F,N,Y,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
F,N,Y,112500.0,State servant,Higher education,Married,House / apartment,-2143,4,Approved
M,Y,N,225000.0,Commercial associate,Higher education,Married,House / apartment,-1569,2,Approved
F,Y,Y,173250.0,Working,Secondary / secondary special,Married,House / apartment,-2393,2,Approved
M,Y,Y,148500.0,State servant,Higher education,Married,House / apartment,-2565,4,Approved
F,N,Y,315000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1101,1,Approved
M,Y,N,157500.0,Working,Higher education,Married,House / apartment,-727,4,Approved
F,N,N,76500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-7591,2,Approved
F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,-505,2,Approved
M,N,N,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-450,1,Approved
F,N,Y,216000.0,Working,Secondary / secondary special,Married,House / apartment,-5496,4,Approved
F,N,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-2319,2,Approved
F,N,N,211500.0,Working,Higher education,Married,House / apartment,-2257,2,Approved
F,N,Y,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-191,3,Approved
F,Y,Y,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-1406,1,Approved
F,Y,Y,112500.0,State servant,Higher education,Married,House / apartment,-3506,2,Approved
M,Y,N,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2865,3,Approved
F,N,N,72000.0,Commercial associate,Incomplete higher,Married,House / apartment,-2339,2,Approved
F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1086,4,Approved
F,N,Y,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-2072,1,Approved
F,N,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,-7013,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-3008,3,Approved
F,N,Y,207000.0,Commercial associate,Higher education,Married,House / apartment,-3435,2,Approved
F,Y,Y,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,3,Approved
M,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2932,3,Approved
F,N,Y,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-1751,2,Approved
M,Y,Y,202500.0,Commercial associate,Higher education,Married,House / apartment,-565,4,Approved
M,N,Y,67500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-1282,1,Approved
F,N,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3902,2,Approved
F,N,Y,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3154,2,Approved
M,Y,Y,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1539,2,Approved
F,Y,Y,360000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
F,N,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1225,2,Approved
M,Y,Y,270000.0,Working,Higher education,Married,House / apartment,-619,2,Approved
F,N,N,450000.0,Working,Lower secondary,Single / not married,House / apartment,-2333,3,Approved
F,N,N,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-235,3,Approved
F,N,N,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1869,2,Approved
F,Y,N,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-11940,2,Approved
M,N,Y,247500.0,State servant,Higher education,Married,House / apartment,-3515,3,Approved
M,N,Y,72000.0,State servant,Higher education,Married,House / apartment,-5639,4,Approved
F,N,Y,81000.0,Working,Secondary / secondary special,Separated,House / apartment,-3291,1,Approved
F,Y,Y,171000.0,State servant,Secondary / secondary special,Married,House / apartment,-407,3,Approved
F,Y,Y,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3246,3,Approved
M,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,365243,2,Approved
M,Y,N,202500.0,Commercial associate,Higher education,Married,With parents,-444,3,Approved
M,N,Y,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-226,1,Approved
F,N,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,-8033,3,Approved
F,N,N,315000.0,Working,Secondary / secondary special,Married,House / apartment,-7068,4,Approved
M,Y,Y,405000.0,Working,Secondary / secondary special,Married,House / apartment,-1923,3,Approved
F,N,N,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,198000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,202500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,2,Approved
M,Y,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-279,4,Approved
F,N,Y,166500.0,Working,Secondary / secondary special,Married,House / apartment,-2234,2,Approved
F,N,N,73350.0,Working,Secondary / secondary special,Married,House / apartment,-1661,2,Approved
M,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1458,3,Approved
F,N,Y,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,Y,Y,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,1,Approved
M,Y,N,76500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-896,1,Approved
M,N,N,225000.0,Working,Secondary / secondary special,Married,With parents,-1328,3,Approved
F,N,N,126000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-670,1,Approved
F,N,N,211500.0,Working,Secondary / secondary special,Married,House / apartment,-2533,2,Approved
F,N,N,157500.0,Working,Higher education,Married,House / apartment,-7400,2,Approved
M,Y,Y,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1557,1,Approved
F,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,-979,2,Approved
M,Y,Y,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3339,1,Approved
F,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1876,2,Approved
M,N,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1259,2,Approved
F,N,N,247500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-1866,1,Approved
F,N,N,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1570,2,Approved
M,Y,Y,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-235,2,Approved
F,Y,Y,90000.0,Working,Secondary / secondary special,Married,House / apartment,-265,4,Approved
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,365243,3,Approved
F,N,Y,67500.0,Working,Secondary / secondary special,Married,House / apartment,-469,2,Approved
M,N,N,135000.0,Working,Higher education,Single / not married,House / apartment,-1870,2,Approved
M,Y,N,193500.0,Working,Secondary / secondary special,Married,House / apartment,-2540,4,Approved
M,Y,N,135000.0,Working,Higher education,Married,House / apartment,-3999,3,Approved
F,Y,Y,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1678,3,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2978,2,Approved
F,N,Y,180000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,1,Approved
F,N,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3505,5,Approved
F,N,N,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-187,1,Approved
M,Y,Y,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-477,2,Approved
M,N,Y,193500.0,Working,Secondary / secondary special,Married,House / apartment,-1436,4,Approved
F,N,N,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,N,306000.0,State servant,Secondary / secondary special,Married,House / apartment,-8684,2,Approved
F,N,N,153000.0,Working,Secondary / secondary special,Separated,House / apartment,-1978,1,Approved
F,N,Y,171000.0,Working,Higher education,Single / not married,House / apartment,-1133,1,Approved
M,N,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3535,5,Approved
F,N,N,360000.0,State servant,Incomplete higher,Married,House / apartment,-2985,2,Approved
F,N,N,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10758,2,Approved
F,N,Y,112500.0,Pensioner,Incomplete higher,Separated,House / apartment,365243,1,Approved
M,N,N,292500.0,Working,Higher education,Married,House / apartment,-6273,3,Approved
F,N,Y,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,-4288,2,Approved
M,Y,N,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1526,1,Approved
F,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,-89,4,Approved
F,N,Y,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6930,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1807,1,Approved
M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3143,2,Approved
M,Y,N,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3850,4,Approved
M,N,N,135000.0,Commercial associate,Higher education,Married,House / apartment,-1823,2,Approved
F,N,Y,292500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,1,Approved
M,N,N,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1649,2,Approved
F,N,Y,274500.0,Working,Higher education,Married,House / apartment,-4560,4,Approved
F,N,N,225000.0,Working,Higher education,Married,House / apartment,-785,3,Approved
M,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2361,2,Approved
F,N,Y,225000.0,State servant,Incomplete higher,Civil marriage,House / apartment,-3570,3,Approved
F,N,Y,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,2,Approved
M,Y,N,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2349,2,Approved
F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,-777,2,Approved
F,Y,Y,54000.0,Working,Secondary / secondary special,Married,House / apartment,-2299,2,Approved
F,N,N,76500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11451,2,Approved
M,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-412,1,Approved
M,N,N,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-742,2,Approved
F,N,Y,81000.0,Working,Higher education,Married,House / apartment,-5950,4,Approved
F,N,Y,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-464,2,Approved
F,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-385,1,Approved
F,N,N,99000.0,Working,Secondary / secondary special,Married,House / apartment,-2475,2,Approved
